Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date,Month,Year,Decade,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci_Fi,Sport,Thriller,War,Western
The Device,https://www.imdb.com/title/tt3593120/,3.1,1067,90.0,"['Horror', 'Sci_Fi', 'Thriller']",Not Rated,,IMDB,['USA'],['English'],2014-09-27,9.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
Disaster L.A.,https://www.imdb.com/title/tt3439114/,3.5,1444,82.0,"['Action', 'Horror', 'Sci_Fi']",Not Rated,,IMDB,['USA'],,2014-09-23,9.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Automata,https://www.imdb.com/title/tt1971325/,6.1,53254,109.0,"['Action', 'Drama', 'Sci_Fi']",R,3.7,IMDB,"['Spain', 'Bulgaria']",['English'],2014-10-17,10.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
The Hive,https://www.imdb.com/title/tt3745906/,5.2,1781,93.0,"['Horror', 'Sci_Fi', 'Thriller']",R,,IMDB,['USA'],"['English', 'Russian']",2015-09-28,9.0,2015.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
Alien Outpost,https://www.imdb.com/title/tt2474972/,4.8,6037,90.0,"['Action', 'Sci_Fi', 'Thriller']",Not Rated,2.6,IMDB,"['UK', 'South Africa']",['English'],2015-01-30,1.0,2015.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Another World,https://www.imdb.com/title/tt1920846/,4.4,3820,99.0,"['Action', 'Horror', 'Sci_Fi']",,,IMDB,['Israel'],['English'],2016-03-01,3.0,2016.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Atlas Shrugged: Who Is John Galt?,https://www.imdb.com/title/tt2800038/,4.3,2916,99.0,"['Drama', 'Mystery', 'Sci_Fi']",PG-13,0.9,IMDB,['USA'],['English'],2014-09-12,9.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
Creature,https://www.imdb.com/title/tt3619854/,3.1,1221,134.0,"['Action', 'Horror', 'Sci_Fi']",,,IMDB,['India'],['Hindi'],2014-09-12,9.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
The Maze Runner,https://www.imdb.com/title/tt1790864/,6.8,407075,113.0,"['Action', 'Mystery', 'Sci_Fi']",PG-13,5.7,IMDB,"['USA', 'UK']",['English'],2014-09-19,9.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Ghost in the Shell Arise: Border 4 - Ghost Stands Alone,https://www.imdb.com/title/tt4016942/,7.2,1839,59.0,"['Animation', 'Action', 'Sci_Fi']",,,IMDB,['Japan'],['Japanese'],2014-09-06,9.0,2014.0,2010.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Spring,https://www.imdb.com/title/tt3395184/,6.7,23212,109.0,"['Horror', 'Romance', 'Sci_Fi']",Not Rated,7.0,IMDB,"['Italy', 'USA']","['English', 'Italian', 'French', 'German']",2015-03-20,3.0,2015.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
V/H/S Viral,https://www.imdb.com/title/tt3704538/,4.2,14708,81.0,"['Horror', 'Sci_Fi', 'Thriller']",R,3.8,IMDB,"['USA', 'Spain']","['English', 'Spanish']",2014-10-23,10.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
The Giver,https://www.imdb.com/title/tt0435651/,6.5,109915,97.0,"['Drama', 'Romance', 'Sci_Fi']",PG-13,4.7,IMDB,"['South Africa', 'Canada', 'USA']",['English'],2014-08-15,8.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Ejecta,https://www.imdb.com/title/tt2176722/,3.7,1340,82.0,"['Horror', 'Sci_Fi']",Not Rated,5.3,IMDB,['Canada'],['English'],2015-02-27,2.0,2015.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Lucy,https://www.imdb.com/title/tt2872732/,6.4,431454,89.0,"['Action', 'Sci_Fi', 'Thriller']",R,6.1,IMDB,"['France', 'Germany', 'Taiwan', 'Canada', 'USA', 'UK']","['English', 'Mandarin', 'French', 'Italian', 'German', 'Spanish', 'Korean']",2014-07-25,7.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2047: Sights of Death,https://www.imdb.com/title/tt3481210/,2.4,1371,89.0,"['Action', 'Sci_Fi', 'Thriller']",TV-14,,IMDB,['Italy'],['English'],2014-07-24,7.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Angry Video Game Nerd: The Movie,https://www.imdb.com/title/tt2123146/,5.6,6784,115.0,"['Adventure', 'Comedy', 'Sci_Fi']",,,IMDB,['USA'],['English'],2014-07-21,7.0,2014.0,2010.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Reconstruction of William Zero,https://www.imdb.com/title/tt1867091/,5.4,1098,98.0,"['Drama', 'Sci_Fi', 'Thriller']",Not Rated,5.7,IMDB,['USA'],['English'],2015-04-10,4.0,2015.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
Aftermath,https://www.imdb.com/title/tt1564368/,4.7,1668,92.0,"['Horror', 'Sci_Fi', 'Thriller']",Not Rated,4.0,IMDB,['USA'],['English'],2015-03-27,3.0,2015.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
The Quiet Hour,https://www.imdb.com/title/tt2645188/,4.7,1051,85.0,"['Drama', 'Sci_Fi', 'Thriller']",,,IMDB,"['UK', 'Ireland']",['English'],2017-03-21,3.0,2017.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
Ghost in the Shell Arise: Border 3 - Ghost Tears,https://www.imdb.com/title/tt3579524/,7.2,2377,55.0,"['Animation', 'Action', 'Sci_Fi']",,,IMDB,['Japan'],['Japanese'],2014-06-28,6.0,2014.0,2010.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Anomaly,https://www.imdb.com/title/tt2962726/,4.7,7122,97.0,"['Action', 'Mystery', 'Sci_Fi']",Not Rated,2.7,IMDB,['UK'],"['English', 'Russian']",2014-07-04,7.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Transformers: Age of Extinction,https://www.imdb.com/title/tt2109248/,5.6,293823,165.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,3.2,IMDB,"['USA', 'China', 'Hong Kong']",['English'],2014-06-27,6.0,2014.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Earth to Echo,https://www.imdb.com/title/tt2183034/,5.8,18099,91.0,"['Adventure', 'Family', 'Sci_Fi']",PG,5.3,IMDB,['USA'],['English'],2014-07-02,7.0,2014.0,2010.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Edge of Tomorrow,https://www.imdb.com/title/tt1631867/,7.9,583026,113.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,7.1,IMDB,"['USA', 'Canada']",['English'],2014-06-06,6.0,2014.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
El incidente,https://www.imdb.com/title/tt3528756/,6.4,2946,100.0,"['Horror', 'Sci_Fi', 'Thriller']",,,IMDB,['Mexico'],['Spanish'],2017-06-10,6.0,2017.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
Flight 7500,https://www.imdb.com/title/tt1975159/,4.8,14437,97.0,"['Horror', 'Mystery', 'Sci_Fi']",PG-13,,IMDB,"['Japan', 'USA']","['English', 'Japanese']",2016-04-12,4.0,2016.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
X-Men: Days of Future Past,https://www.imdb.com/title/tt1877832/,8.0,648023,132.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,7.5,IMDB,"['USA', 'UK', 'Canada']","['English', 'Vietnamese', 'French']",2014-05-23,5.0,2014.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Godzilla,https://www.imdb.com/title/tt0831387/,6.4,368636,123.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,6.2,IMDB,"['USA', 'Japan']","['English', 'Japanese']",2014-05-16,5.0,2014.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Hungerford,https://www.imdb.com/title/tt3552892/,3.8,1895,79.0,"['Action', 'Horror', 'Sci_Fi']",Not Rated,,IMDB,['UK'],['English'],2018-04-15,4.0,2018.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Time Lapse,https://www.imdb.com/title/tt2669336/,6.5,40158,104.0,"['Horror', 'Sci_Fi', 'Thriller']",Not Rated,5.0,IMDB,['USA'],['English'],2015-05-15,5.0,2015.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
The Coed and the Zombie Stoner,https://www.imdb.com/title/tt3608654/,3.5,1226,91.0,"['Comedy', 'Horror', 'Sci_Fi']",Unrated,,IMDB,['USA'],['English'],2014-04-18,4.0,2014.0,2010.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Transcendence,https://www.imdb.com/title/tt2209764/,6.3,212944,119.0,"['Action', 'Drama', 'Sci_Fi']",PG-13,4.2,IMDB,"['UK', 'China', 'USA']",['English'],2014-04-18,4.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
The Amazing Spider-Man 2,https://www.imdb.com/title/tt1872181/,6.6,407758,142.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,5.3,IMDB,['USA'],['English'],2014-05-02,5.0,2014.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cruel & Unusual,https://www.imdb.com/title/tt2379080/,6.6,1334,95.0,"['Sci_Fi', 'Thriller']",Unrated,,IMDB,['Canada'],['English'],2014-04-05,4.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Alien Abduction,https://www.imdb.com/title/tt2510434/,4.9,7838,85.0,"['Horror', 'Sci_Fi', 'Thriller']",Not Rated,4.6,IMDB,['USA'],['English'],2014-05-01,5.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
Parts Per Billion,https://www.imdb.com/title/tt2495104/,4.3,1896,98.0,"['Drama', 'Romance', 'Sci_Fi']",R,,IMDB,['USA'],['English'],2015-01-06,1.0,2015.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Zaman Makinesi 1973,https://www.imdb.com/title/tt3475504/,6.4,2576,109.0,"['Comedy', 'Sci_Fi']",,,IMDB,['Turkey'],['Turkish'],2014-03-14,3.0,2014.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Captain America: The Winter Soldier,https://www.imdb.com/title/tt1843866/,7.7,715595,136.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,7.0,IMDB,['USA'],"['English', 'French']",2014-04-04,4.0,2014.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Scintilla,https://www.imdb.com/title/tt2798456/,4.7,1769,94.0,"['Horror', 'Sci_Fi']",Not Rated,,IMDB,['UK'],"['English', 'Russian']",2014-04-03,4.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Space Station 76,https://www.imdb.com/title/tt2369317/,4.9,7727,93.0,"['Comedy', 'Drama', 'Sci_Fi']",R,4.9,IMDB,['USA'],['English'],2014-03-08,3.0,2014.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
The Infinite Man,https://www.imdb.com/title/tt2553424/,6.3,1471,85.0,"['Comedy', 'Fantasy', 'Sci_Fi']",Not Rated,,IMDB,['Australia'],['English'],2015-03-14,3.0,2015.0,2010.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
The Scribbler,https://www.imdb.com/title/tt2396721/,5.4,4637,88.0,"['Mystery', 'Sci_Fi', 'Thriller']",R,3.2,IMDB,['USA'],['English'],2014-11-06,11.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
"Na yeh ling san, ngoh choh seung liu Wong Gok hoi mong Dai Bou dik hung Van",https://www.imdb.com/title/tt3504824/,5.5,1450,124.0,"['Comedy', 'Mystery', 'Sci_Fi']",Not Rated,,IMDB,['Hong Kong'],"['Cantonese', 'Japanese', 'English']",2014-04-10,4.0,2014.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Cabin Fever: Patient Zero,https://www.imdb.com/title/tt2102496/,4.4,6864,91.0,"['Horror', 'Sci_Fi']",Not Rated,3.0,IMDB,['USA'],['English'],2014-02-13,2.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
RoboCop,https://www.imdb.com/title/tt1234721/,6.1,213075,117.0,"['Action', 'Crime', 'Sci_Fi']",PG-13,5.2,IMDB,['USA'],"['English', 'Persian', 'Ukrainian']",2014-02-12,2.0,2014.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The One I Love,https://www.imdb.com/title/tt2756032/,7.1,33990,91.0,"['Comedy', 'Drama', 'Sci_Fi']",R,6.6,IMDB,['USA'],['English'],2014-08-08,8.0,2014.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
"I, Frankenstein",https://www.imdb.com/title/tt1418377/,5.1,77300,92.0,"['Action', 'Fantasy', 'Sci_Fi']",PG-13,3.0,IMDB,"['USA', 'Australia']",['English'],2014-01-24,1.0,2014.0,2010.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
I Origins,https://www.imdb.com/title/tt2884206/,7.4,112254,106.0,"['Drama', 'Romance', 'Sci_Fi']",R,5.7,IMDB,['USA'],"['English', 'Hindi']",2014-09-19,9.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Ice Soldiers,https://www.imdb.com/title/tt3104304/,4.2,2392,95.0,"['Action', 'Sci_Fi']",R,,IMDB,['Canada'],['English'],2014-02-25,2.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Ghost in the Shell Arise: Border 2 - Ghost Whisper,https://www.imdb.com/title/tt3017864/,7.3,2614,57.0,"['Animation', 'Action', 'Sci_Fi']",,,IMDB,['Japan'],['Japanese'],2013-11-30,11.0,2013.0,2010.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Hard to Be a God,https://www.imdb.com/title/tt2328813/,6.7,4678,177.0,"['Drama', 'Sci_Fi']",Not Rated,9.0,IMDB,['Russia'],['Russian'],2014-02-27,2.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
The Starving Games,https://www.imdb.com/title/tt2403029/,3.2,18576,83.0,"['Comedy', 'Sci_Fi']",PG-13,,IMDB,['USA'],['English'],2013-10-31,10.0,2013.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Krrish 3,https://www.imdb.com/title/tt1029231/,5.2,20065,152.0,"['Action', 'Sci_Fi']",Not Rated,,IMDB,['India'],"['Hindi', 'Telugu', 'Tamil']",2013-11-01,11.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Skinwalker Ranch,https://www.imdb.com/title/tt2881698/,5.1,4125,86.0,"['Horror', 'Mystery', 'Sci_Fi']",R,,IMDB,['USA'],['English'],2013-10-30,10.0,2013.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
Anna,https://www.imdb.com/title/tt1715336/,6.5,21009,99.0,"['Drama', 'Mystery', 'Sci_Fi']",R,4.2,IMDB,"['Spain', 'USA', 'UK', 'France']",['English'],2014-01-24,1.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
Her,https://www.imdb.com/title/tt1798709/,8.0,519681,126.0,"['Drama', 'Romance', 'Sci_Fi']",R,9.0,IMDB,['USA'],['English'],2014-01-10,1.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
LFO,https://www.imdb.com/title/tt2660332/,6.6,1052,94.0,"['Drama', 'Sci_Fi']",,,IMDB,"['Sweden', 'Denmark']",['Swedish'],2014-12-27,12.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Coherence,https://www.imdb.com/title/tt2866360/,7.2,102180,89.0,"['Drama', 'Mystery', 'Sci_Fi']",Not Rated,6.5,IMDB,"['USA', 'UK']",['English'],2014-08-06,8.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
Age of Dinosaurs,https://www.imdb.com/title/tt2518926/,2.8,2211,88.0,"['Action', 'Adventure', 'Sci_Fi']",Not Rated,,IMDB,['USA'],['English'],2015-10-08,10.0,2015.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Almost Human,https://www.imdb.com/title/tt2325517/,4.6,2944,80.0,"['Horror', 'Sci_Fi', 'Thriller']",Unrated,4.0,IMDB,['USA'],['English'],2014-09-26,9.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
How I Live Now,https://www.imdb.com/title/tt1894476/,6.5,27592,101.0,"['Romance', 'Sci_Fi', 'Thriller']",R,5.7,IMDB,"['UK', 'Canada']",['English'],2013-10-04,10.0,2013.0,2010.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
Blood Glacier,https://www.imdb.com/title/tt2299206/,5.4,3357,98.0,"['Horror', 'Mystery', 'Sci_Fi']",Not Rated,4.5,IMDB,['Austria'],['German'],2013-09-27,9.0,2013.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
Harlock: Space Pirate,https://www.imdb.com/title/tt2668134/,6.4,11339,115.0,"['Animation', 'Adventure', 'Sci_Fi']",Not Rated,,IMDB,['Japan'],['Japanese'],2014-08-01,8.0,2014.0,2010.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Under the Skin,https://www.imdb.com/title/tt1441395/,6.3,125154,108.0,"['Drama', 'Horror', 'Sci_Fi']",R,7.9,IMDB,"['Switzerland', 'UK']",['English'],2014-03-14,3.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
Gravity,https://www.imdb.com/title/tt1454468/,7.7,752345,91.0,"['Drama', 'Sci_Fi', 'Thriller']",PG-13,9.6,IMDB,"['UK', 'USA']","['English', 'Greenlandic']",2013-10-04,10.0,2013.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
Riddick,https://www.imdb.com/title/tt1411250/,6.4,151388,119.0,"['Action', 'Adventure', 'Sci_Fi']",R,4.9,IMDB,"['Canada', 'USA']",['English'],2013-09-06,9.0,2013.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Banshee Chapter,https://www.imdb.com/title/tt2011276/,5.5,8882,87.0,"['Horror', 'Mystery', 'Sci_Fi']",R,6.2,IMDB,"['Germany', 'USA']",['English'],2013-12-12,12.0,2013.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
Flu,https://www.imdb.com/title/tt2351310/,6.7,10215,122.0,"['Action', 'Drama', 'Sci_Fi']",Not Rated,4.0,IMDB,['South Korea'],"['Korean', 'English', 'Filipino']",2013-08-15,8.0,2013.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Elysium,https://www.imdb.com/title/tt1535108/,6.6,412373,109.0,"['Action', 'Drama', 'Sci_Fi']",R,6.1,IMDB,"['USA', 'Mexico', 'Canada']","['English', 'Spanish', 'French', 'Afrikaans', 'Ukrainian']",2013-08-09,8.0,2013.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
These Final Hours,https://www.imdb.com/title/tt2268458/,6.7,15578,87.0,"['Drama', 'Sci_Fi', 'Thriller']",R,6.1,IMDB,['Australia'],['English'],2014-07-31,7.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
Antisocial,https://www.imdb.com/title/tt2772092/,4.5,3025,90.0,"['Horror', 'Sci_Fi', 'Thriller']",R,,IMDB,['Canada'],['English'],2014-01-28,1.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
The Demented,https://www.imdb.com/title/tt2113792/,3.7,1868,92.0,"['Horror', 'Sci_Fi']",R,,IMDB,['USA'],['English'],2013-08-20,8.0,2013.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Snowpiercer,https://www.imdb.com/title/tt1706620/,7.1,302557,126.0,"['Action', 'Drama', 'Sci_Fi']",R,8.4,IMDB,"['South Korea', 'Czech Republic']","['English', 'Korean', 'French', 'Japanese', 'Czech', 'German']",2014-07-11,7.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
I'll Follow You Down,https://www.imdb.com/title/tt2048770/,6.1,6240,93.0,"['Drama', 'Mystery', 'Sci_Fi']",Not Rated,,IMDB,['Canada'],['English'],2014-06-06,6.0,2014.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
Frequencies,https://www.imdb.com/title/tt2414766/,6.8,13409,105.0,"['Mystery', 'Romance', 'Sci_Fi']",Not Rated,,IMDB,"['Australia', 'UK']",['English'],2014-05-23,5.0,2014.0,2010.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
Short Peace,https://www.imdb.com/title/tt3392330/,6.9,1315,68.0,"['Animation', 'Fantasy', 'Sci_Fi']",,,IMDB,['Japan'],['Japanese'],2014-04-18,4.0,2014.0,2010.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Lucia,https://www.imdb.com/title/tt2358592/,8.3,11224,135.0,"['Drama', 'Sci_Fi', 'Thriller']",Not Rated,,IMDB,['India'],['Kannada'],2013-09-06,9.0,2013.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
The Wolverine,https://www.imdb.com/title/tt1430132/,6.7,420748,126.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,6.1,IMDB,"['USA', 'UK']","['English', 'Japanese']",2013-07-26,7.0,2013.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The World's End,https://www.imdb.com/title/tt1213663/,7.0,252098,109.0,"['Action', 'Comedy', 'Sci_Fi']",R,8.1,IMDB,"['UK', 'USA', 'Japan']",['English'],2013-08-23,8.0,2013.0,2010.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
After the Dark,https://www.imdb.com/title/tt1928340/,5.7,20840,107.0,"['Drama', 'Fantasy', 'Sci_Fi']",R,3.7,IMDB,"['USA', 'Indonesia']","['English', 'Middle English', 'Indonesian']",2013-10-10,10.0,2013.0,2010.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
Zombie Massacre,https://www.imdb.com/title/tt2081438/,2.3,1685,90.0,"['Action', 'Horror', 'Sci_Fi']",Not Rated,,IMDB,"['Italy', 'USA', 'Germany', 'Canada']",['English'],2013-10-26,10.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Pacific Rim,https://www.imdb.com/title/tt1663662/,6.9,458542,131.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,6.5,IMDB,['USA'],"['English', 'Japanese', 'Cantonese', 'Mandarin']",2013-07-12,7.0,2013.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Independence Daysaster,https://www.imdb.com/title/tt2645670/,3.4,1085,90.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,,IMDB,['Canada'],['English'],2013-06-27,6.0,2013.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Outpost: Rise of the Spetsnaz,https://www.imdb.com/title/tt2241403/,5.1,2079,87.0,"['Action', 'Horror', 'Sci_Fi']",Not Rated,,IMDB,['UK'],['English'],2013-06-27,6.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Ghost in the Shell Arise: Border 1 - Ghost Pain,https://www.imdb.com/title/tt2636124/,7.2,3638,58.0,"['Animation', 'Action', 'Sci_Fi']",,,IMDB,['Japan'],['Japanese'],2013-06-22,6.0,2013.0,2010.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Europa Report,https://www.imdb.com/title/tt2051879/,6.4,66063,90.0,"['Drama', 'Mystery', 'Sci_Fi']",PG-13,6.8,IMDB,['USA'],"['English', 'Russian', 'Chinese']",2013-06-27,6.0,2013.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
Man of Steel,https://www.imdb.com/title/tt0770828/,7.0,675908,143.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,5.5,IMDB,"['USA', 'UK']",['English'],2013-06-14,6.0,2013.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Stranded,https://www.imdb.com/title/tt2268573/,3.5,3851,84.0,"['Horror', 'Sci_Fi']",Not Rated,2.7,IMDB,"['Canada', 'UK']",['English'],2013-07-26,7.0,2013.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
The Last Days on Mars,https://www.imdb.com/title/tt1709143/,5.5,34543,98.0,"['Adventure', 'Horror', 'Sci_Fi']",R,4.6,IMDB,"['UK', 'Ireland']",['English'],2013-09-19,9.0,2013.0,2010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Legendary,https://www.imdb.com/title/tt2369041/,3.7,1869,92.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,,IMDB,"['UK', 'China']","['English', 'Chinese']",2014-01-01,1.0,2014.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
