Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date,Month,Year,Decade,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci_Fi,Sport,Thriller,War,Western
Ambili,https://www.imdb.com/title/tt8282830/,7.0,1051,140.0,"['Adventure', 'Comedy', 'Drama']",Not Rated,,IMDB,['India'],['Malayalam'],2019-08-15,8.0,2019.0,2010.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Scary Stories to Tell in the Dark,https://www.imdb.com/title/tt3387520/,6.2,52230,108.0,"['Adventure', 'Horror', 'Mystery']",PG-13,6.1,IMDB,"['USA', 'Canada', 'Hong Kong']",['English'],2019-08-09,8.0,2019.0,2010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Dora and the Lost City of Gold,https://www.imdb.com/title/tt7547410/,6.0,20106,102.0,"['Adventure', 'Comedy', 'Family']",PG,6.3,IMDB,"['USA', 'Mexico', 'Australia']","['English', 'Spanish', 'Quechua']",2019-08-09,8.0,2019.0,2010.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Angry Birds Movie 2,https://www.imdb.com/title/tt6095472/,6.4,18583,97.0,"['Animation', 'Adventure', 'Comedy']",PG,6.0,IMDB,"['Finland', 'USA']",['English'],2019-08-14,8.0,2019.0,2010.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dragon Quest: Your Story,https://www.imdb.com/title/tt10127562/,6.5,1891,103.0,"['Animation', 'Adventure', 'Family']",,,IMDB,['Japan'],['Japanese'],2019-08-02,8.0,2019.0,2010.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
One Piece: Stampede,https://www.imdb.com/title/tt9430698/,7.7,3349,101.0,"['Animation', 'Action', 'Adventure']",TV-14,,IMDB,['Japan'],"['Japanese', 'English']",2019-10-24,10.0,2019.0,2010.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red Shoes and the Seven Dwarfs,https://www.imdb.com/title/tt4429160/,6.3,1590,92.0,"['Animation', 'Action', 'Adventure']",PG,,IMDB,['South Korea'],['English'],2019-07-25,7.0,2019.0,2010.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prey,https://www.imdb.com/title/tt5699928/,4.7,1712,85.0,"['Adventure', 'Horror', 'Mystery']",PG-13,,IMDB,['USA'],['English'],2019-09-27,9.0,2019.0,2010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Cosmos,https://www.imdb.com/title/tt4477292/,5.8,2634,128.0,"['Adventure', 'Mystery', 'Sci_Fi']",,,IMDB,['UK'],['English'],2019-11-07,11.0,2019.0,2010.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Fast & Furious Presents: Hobbs & Shaw,https://www.imdb.com/title/tt6806448/,6.4,155852,137.0,"['Action', 'Adventure', 'Thriller']",PG-13,6.0,IMDB,"['USA', 'Japan']","['English', 'Samoan', 'Russian']",2019-08-02,8.0,2019.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ne Zha,https://www.imdb.com/title/tt10627720/,7.5,4776,110.0,"['Animation', 'Action', 'Adventure']",Not Rated,5.4,IMDB,['China'],"['Mandarin', 'English']",2019-07-26,7.0,2019.0,2010.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Lion King,https://www.imdb.com/title/tt6105098/,6.9,196446,118.0,"['Animation', 'Adventure', 'Drama']",PG,5.5,IMDB,"['USA', 'UK', 'South Africa']","['English', 'Xhosa', 'Zulu', 'French', 'Spanish']",2019-07-19,7.0,2019.0,2010.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Turma da MÃÂ´nica: LaÃÂ§os,https://www.imdb.com/title/tt8169552/,7.3,1408,97.0,"['Adventure', 'Comedy', 'Family']",,,IMDB,['Brazil'],['Portuguese'],2019-06-27,6.0,2019.0,2010.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Spider-Man: Far from Home,https://www.imdb.com/title/tt6320628/,7.5,299305,129.0,"['Action', 'Adventure', 'Sci_Fi']",PG-13,6.9,IMDB,['USA'],"['English', 'Italian', 'Czech']",2019-07-02,7.0,2019.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Men in Black: International,https://www.imdb.com/title/tt2283336/,5.6,101349,114.0,"['Action', 'Adventure', 'Comedy']",PG-13,3.8,IMDB,"['China', 'USA']","['English', 'French', 'Chinese']",2019-06-14,6.0,2019.0,2010.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
