Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date,Month,Year,Decade,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci_Fi,Sport,Thriller,War,Western
Inside Llewyn Davis,https://www.imdb.com/title/tt2042568/,7.5,134914,104.0,"['Comedy', 'Drama', 'Music']",R,9.3,IMDB,"['USA', 'UK', 'France']",['English'],2014-01-10,1.0,2014.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Somos TÃÂ£o Jovens,https://www.imdb.com/title/tt2215537/,6.5,1992,104.0,"['Biography', 'Drama', 'Music']",,,IMDB,['Brazil'],['Portuguese'],2013-05-03,5.0,2013.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Aashiqui 2,https://www.imdb.com/title/tt2203308/,7.0,25873,132.0,"['Drama', 'Music', 'Musical']",Not Rated,,IMDB,['India'],['Hindi'],2013-04-26,4.0,2013.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
Yozgat Blues,https://www.imdb.com/title/tt2388819/,6.8,2662,93.0,"['Comedy', 'Drama', 'Music']",,,IMDB,"['Turkey', 'Germany', 'France']",['Turkish'],2013-12-06,12.0,2013.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
ABCD (Any Body Can Dance),https://www.imdb.com/title/tt2321163/,6.3,6096,160.0,"['Drama', 'Music']",Not Rated,,IMDB,['India'],['Hindi'],2013-02-08,2.0,2013.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Five Dances,https://www.imdb.com/title/tt2186781/,7.1,2456,83.0,"['Drama', 'Music', 'Romance']",TV-14,5.1,IMDB,['USA'],['English'],2013-10-04,10.0,2013.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Pop Redemption,https://www.imdb.com/title/tt2602664/,6.0,1036,94.0,"['Comedy', 'Music']",TV-14,,IMDB,['France'],['French'],2013-06-05,6.0,2013.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Fraktus - Das letzte Kapitel der Musikgeschichte,https://www.imdb.com/title/tt1971571/,7.0,1339,95.0,"['Comedy', 'Music']",,,IMDB,['Germany'],"['German', 'English', 'Spanish', 'French']",2012-11-08,11.0,2012.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Spike Island,https://www.imdb.com/title/tt1827579/,6.3,3373,105.0,"['Comedy', 'Drama', 'Music']",Not Rated,,IMDB,['UK'],['English'],2015-05-08,5.0,2015.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Broken Circle Breakdown,https://www.imdb.com/title/tt2024519/,7.8,38468,111.0,"['Drama', 'Music', 'Romance']",Not Rated,7.0,IMDB,"['Belgium', 'Netherlands']","['Flemish', 'English', 'Dutch']",2012-10-10,10.0,2012.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Pitch Perfect,https://www.imdb.com/title/tt1981677/,7.2,269953,112.0,"['Comedy', 'Music', 'Romance']",PG-13,6.6,IMDB,['USA'],['English'],2012-10-05,10.0,2012.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Unfinished Song,https://www.imdb.com/title/tt1047011/,7.0,7080,90.0,"['Comedy', 'Drama', 'Music']",PG-13,5.7,IMDB,"['UK', 'Germany']",['English'],2013-02-22,2.0,2013.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
A Late Quartet,https://www.imdb.com/title/tt1226240/,7.1,13616,105.0,"['Drama', 'Music']",R,6.7,IMDB,['USA'],['English'],2012-11-23,11.0,2012.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Sparkle,https://www.imdb.com/title/tt1876451/,5.7,5790,116.0,"['Drama', 'Music']",PG-13,5.4,IMDB,['USA'],['English'],2012-08-17,8.0,2012.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Step Up Revolution,https://www.imdb.com/title/tt1800741/,6.4,53005,99.0,"['Drama', 'Music', 'Romance']",PG-13,4.3,IMDB,['USA'],['English'],2012-07-27,7.0,2012.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
The History of Future Folk,https://www.imdb.com/title/tt2245195/,7.2,2110,86.0,"['Comedy', 'Music', 'Sci_Fi']",Not Rated,6.7,IMDB,['USA'],"['English', 'Spanish']",2013-05-31,5.0,2013.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Good Vibrations,https://www.imdb.com/title/tt1920945/,7.2,4695,103.0,"['Biography', 'Drama', 'Music']",Not Rated,,IMDB,"['UK', 'Ireland']",['English'],2013-03-29,3.0,2013.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Jestes Bogiem,https://www.imdb.com/title/tt2209386/,6.6,2175,110.0,"['Biography', 'Drama', 'Music']",,,IMDB,['Poland'],['Polish'],2012-09-21,9.0,2012.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Strange Frame: Love & Sax,https://www.imdb.com/title/tt0969345/,7.1,1499,98.0,"['Animation', 'Crime', 'Music']",Not Rated,,IMDB,['USA'],['English'],2013-03-30,3.0,2013.0,2010.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
To Rome With Love,https://www.imdb.com/title/tt1859650/,6.3,82854,112.0,"['Comedy', 'Music', 'Romance']",R,5.4,IMDB,"['USA', 'Italy', 'Spain']","['English', 'Italian']",2012-07-06,7.0,2012.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
StreetDance 2,https://www.imdb.com/title/tt1718903/,5.7,8779,85.0,"['Drama', 'Music', 'Romance']",,,IMDB,"['UK', 'Germany', 'Italy']",['English'],2012-03-30,3.0,2012.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Cloclo,https://www.imdb.com/title/tt2076176/,6.9,2646,148.0,"['Biography', 'Drama', 'Music']",,,IMDB,"['France', 'Belgium']","['French', 'Italian', 'English', 'Arabic']",2012-03-14,3.0,2012.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Love Never Dies,https://www.imdb.com/title/tt2243393/,6.8,2605,121.0,"['Drama', 'Music', 'Musical']",Not Rated,,IMDB,['UK'],['English'],2012-04-11,4.0,2012.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
The Last Elvis,https://www.imdb.com/title/tt2125500/,7.0,1519,91.0,"['Drama', 'Music']",Not Rated,,IMDB,['Argentina'],"['Spanish', 'English']",2012-04-26,4.0,2012.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
I Am Not a Hipster,https://www.imdb.com/title/tt2091318/,6.6,1458,90.0,"['Drama', 'Music']",Not Rated,5.3,IMDB,['USA'],['English'],2013-01-10,1.0,2013.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Filly Brown,https://www.imdb.com/title/tt1869425/,5.7,1038,80.0,"['Drama', 'Music']",R,5.7,IMDB,['USA'],['English'],2013-04-19,4.0,2013.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Joyful Noise,https://www.imdb.com/title/tt1710396/,5.7,7807,118.0,"['Comedy', 'Drama', 'Music']",PG-13,4.4,IMDB,['USA'],['English'],2012-01-13,1.0,2012.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
BlutzbrÃÂ¼daz,https://www.imdb.com/title/tt1871236/,6.1,1639,87.0,"['Comedy', 'Music']",,,IMDB,['Germany'],['German'],2011-12-29,12.0,2011.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Rockstar,https://www.imdb.com/title/tt1839596/,7.7,37843,159.0,"['Drama', 'Music', 'Musical']",Not Rated,,IMDB,['India'],['Hindi'],2011-11-11,11.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
Hunky Dory,https://www.imdb.com/title/tt1727300/,6.2,1119,110.0,"['Comedy', 'Drama', 'Music']",Not Rated,4.6,IMDB,['UK'],['English'],2013-03-22,3.0,2013.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Footloose,https://www.imdb.com/title/tt1068242/,5.9,45369,113.0,"['Comedy', 'Drama', 'Music']",PG-13,5.8,IMDB,['USA'],['English'],2011-10-14,10.0,2011.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Phantom of the Opera at the Royal Albert Hall,https://www.imdb.com/title/tt2077886/,8.8,7658,137.0,"['Drama', 'Music', 'Musical']",Not Rated,,IMDB,['UK'],['English'],2011-10-02,10.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
"Peace, Love & Misunderstanding",https://www.imdb.com/title/tt1649780/,5.9,7756,96.0,"['Comedy', 'Drama', 'Music']",R,4.5,IMDB,['USA'],['English'],2012-08-16,8.0,2012.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Violeta Went to Heaven,https://www.imdb.com/title/tt2014392/,7.3,2045,110.0,"['Biography', 'Drama', 'Music']",Not Rated,6.3,IMDB,"['Chile', 'Argentina', 'Brazil']","['Spanish', 'French', 'Polish']",2011-08-11,8.0,2011.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Roadie,https://www.imdb.com/title/tt1450330/,5.9,1093,95.0,"['Comedy', 'Drama', 'Music']",R,6.1,IMDB,['USA'],['English'],2012-01-06,1.0,2012.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Weekender,https://www.imdb.com/title/tt1706470/,5.6,1731,90.0,"['Drama', 'Music']",,3.5,IMDB,['UK'],['English'],2011-09-02,9.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Honey 2,https://www.imdb.com/title/tt1657283/,5.3,6777,110.0,"['Comedy', 'Drama', 'Music']",PG-13,,IMDB,['USA'],['English'],2011-08-30,8.0,2011.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Hwa-i-teu: Jeo-woo-eui mel-lo-di,https://www.imdb.com/title/tt1984177/,6.0,1316,106.0,"['Horror', 'Music', 'Mystery']",PG-13,,IMDB,['South Korea'],['Korean'],2011-06-09,6.0,2011.0,2010.0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
33 Postcards,https://www.imdb.com/title/tt1704161/,6.2,1002,97.0,"['Crime', 'Drama', 'Music']",Not Rated,3.3,IMDB,"['China', 'Australia']","['English', 'Mandarin']",2013-04-15,4.0,2013.0,2010.0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Operation Belvis Bash,https://www.imdb.com/title/tt1288367/,6.4,1014,85.0,"['Comedy', 'Music', 'Romance']",Not Rated,,IMDB,['USA'],['English'],2018-01-22,1.0,2018.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
You Got Served: Beat the World,https://www.imdb.com/title/tt1568139/,4.5,1859,91.0,"['Drama', 'Music']",PG-13,,IMDB,['Canada'],['English'],2011-06-10,6.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Killing Bono,https://www.imdb.com/title/tt1535101/,6.4,6016,114.0,"['Comedy', 'Music']",R,4.6,IMDB,"['UK', 'Ireland']",['English'],2011-04-01,4.0,2011.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Hur mÃÂ¥nga lingon finns det i vÃÂ¤rlden?,https://www.imdb.com/title/tt1699491/,6.1,1904,101.0,"['Comedy', 'Drama', 'Music']",,,IMDB,['Sweden'],['Swedish'],2011-03-18,3.0,2011.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
SuckSeed: Huay Khan Thep,https://www.imdb.com/title/tt1869682/,7.5,2036,130.0,"['Comedy', 'Music', 'Romance']",,,IMDB,['Thailand'],['Thai'],2011-03-17,3.0,2011.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Tonight You're Mine,https://www.imdb.com/title/tt1672845/,6.7,4283,80.0,"['Comedy', 'Drama', 'Music']",R,4.1,IMDB,['UK'],['English'],2011-09-16,9.0,2011.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Love,https://www.imdb.com/title/tt1541874/,5.5,8448,84.0,"['Drama', 'Music', 'Sci_Fi']",Not Rated,,IMDB,['USA'],['English'],2012-09-07,9.0,2012.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
The Music Never Stopped,https://www.imdb.com/title/tt1613062/,7.5,7689,105.0,"['Drama', 'Music']",PG,6.0,IMDB,['USA'],['English'],2011-10-27,10.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Burlesque,https://www.imdb.com/title/tt1126591/,6.4,76311,119.0,"['Drama', 'Music', 'Musical']",PG-13,4.7,IMDB,['USA'],['English'],2010-11-24,11.0,2010.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
Cornelis,https://www.imdb.com/title/tt1609790/,6.3,1979,101.0,"['Biography', 'Drama', 'Music']",,,IMDB,['Sweden'],"['Swedish', 'Dutch']",2010-11-12,11.0,2010.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Country Strong,https://www.imdb.com/title/tt1555064/,6.3,16959,117.0,"['Drama', 'Music']",PG-13,4.5,IMDB,['USA'],['English'],2011-01-07,1.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Les MisÃÂ©rables in Concert: The 25th Anniversary,https://www.imdb.com/title/tt1754109/,8.8,5129,178.0,"['Drama', 'Music', 'Musical']",Not Rated,,IMDB,['UK'],['English'],2010-10-03,10.0,2010.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
Janie Jones,https://www.imdb.com/title/tt1509130/,6.6,2133,114.0,"['Biography', 'Drama', 'Music']",Not Rated,5.2,IMDB,['USA'],['English'],2011-04-29,4.0,2011.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Microphone,https://www.imdb.com/title/tt1684913/,7.2,1489,120.0,"['Comedy', 'Drama', 'Music']",,,IMDB,['Egypt'],['Arabic'],2011-09-29,9.0,2011.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
I'm Still Here,https://www.imdb.com/title/tt1356864/,6.2,20446,108.0,"['Comedy', 'Drama', 'Music']",R,4.8,IMDB,['USA'],['English'],2010-09-16,9.0,2010.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Listen to Your Heart,https://www.imdb.com/title/tt1274296/,7.0,4485,102.0,"['Drama', 'Music', 'Romance']",Not Rated,,IMDB,['USA'],['English'],2011-05-04,5.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Step Up 3D,https://www.imdb.com/title/tt1193631/,6.2,54947,107.0,"['Drama', 'Music', 'Romance']",PG-13,4.5,IMDB,['USA'],['English'],2010-08-06,8.0,2010.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Stomp the Yard 2: Homecoming,https://www.imdb.com/title/tt1533817/,4.3,2234,89.0,"['Drama', 'Music']",PG-13,,IMDB,['USA'],['English'],2011-01-25,1.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Fatal,https://www.imdb.com/title/tt1473357/,5.8,1829,95.0,"['Comedy', 'Music']",,,IMDB,['France'],['French'],2010-06-16,6.0,2010.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Mozart's Sister,https://www.imdb.com/title/tt1653911/,6.4,1422,120.0,"['Biography', 'Drama', 'Music']",Not Rated,7.1,IMDB,['France'],['French'],2010-06-09,6.0,2010.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Get Him to the Greek,https://www.imdb.com/title/tt1226229/,6.4,167412,109.0,"['Comedy', 'Music']",R,6.5,IMDB,['USA'],['English'],2010-06-04,6.0,2010.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
StreetDance 3D,https://www.imdb.com/title/tt1447972/,5.9,10775,98.0,"['Drama', 'Music', 'Romance']",PG-13,,IMDB,['UK'],['English'],2010-05-21,5.0,2010.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Sound of Noise,https://www.imdb.com/title/tt1278449/,7.2,8750,102.0,"['Comedy', 'Crime', 'Music']",R,7.2,IMDB,"['Sweden', 'France']","['Swedish', 'English']",2012-03-09,3.0,2012.0,2010.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Last Song,https://www.imdb.com/title/tt1294226/,6.0,79317,107.0,"['Drama', 'Music', 'Romance']",PG,3.3,IMDB,['USA'],['English'],2010-03-31,3.0,2010.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Not the Messiah: He's a Very Naughty Boy,https://www.imdb.com/title/tt1616543/,7.1,1162,92.0,"['Comedy', 'Music', 'Musical']",PG,,IMDB,['UK'],['English'],2010-03-25,3.0,2010.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
Zeiten ÃÂ¤ndern Dich,https://www.imdb.com/title/tt1343704/,2.9,5113,94.0,"['Biography', 'Drama', 'Music']",,,IMDB,['Germany'],"['German', 'Polish']",2010-02-04,2.0,2010.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Runaways,https://www.imdb.com/title/tt1017451/,6.5,45546,106.0,"['Biography', 'Drama', 'Music']",R,6.5,IMDB,['USA'],['English'],2010-04-08,4.0,2010.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Gainsbourg: A Heroic Life,https://www.imdb.com/title/tt1329457/,7.0,9305,135.0,"['Biography', 'Drama', 'Music']",Not Rated,5.8,IMDB,['France'],"['French', 'English', 'Russian']",2010-01-20,1.0,2010.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Chance Pe Dance,https://www.imdb.com/title/tt1392744/,4.7,2685,122.0,"['Comedy', 'Drama', 'Music']",,,IMDB,['India'],"['Hindi', 'Urdu']",2010-01-15,1.0,2010.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Sex & Drugs & Rock & Roll,https://www.imdb.com/title/tt1393020/,6.6,3892,115.0,"['Biography', 'Drama', 'Music']",,5.7,IMDB,['UK'],['English'],2010-05-05,5.0,2010.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Crazy Heart,https://www.imdb.com/title/tt1263670/,7.2,82599,112.0,"['Drama', 'Music', 'Romance']",R,8.3,IMDB,['USA'],"['English', 'Spanish']",2010-02-05,2.0,2010.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
House of Boys,https://www.imdb.com/title/tt0405022/,6.6,1048,117.0,"['Drama', 'Music', 'Romance']",Unrated,4.0,IMDB,"['Luxembourg', 'Germany']","['English', 'French', 'German', 'Luxembourgish', 'Arabic']",2011-07-29,7.0,2011.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
The Jerk Theory,https://www.imdb.com/title/tt1145157/,5.5,3577,93.0,"['Comedy', 'Music', 'Romance']",PG-13,,IMDB,['USA'],['English'],2011-11-30,11.0,2011.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
London Dreams,https://www.imdb.com/title/tt0486615/,5.4,4043,146.0,"['Drama', 'Music']",Not Rated,,IMDB,"['India', 'UK']",['Hindi'],2009-10-30,10.0,2009.0,2000.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Nowhere Boy,https://www.imdb.com/title/tt1266029/,7.1,34452,98.0,"['Biography', 'Drama', 'Music']",R,6.7,IMDB,"['UK', 'Canada']","['English', 'French']",2010-10-15,10.0,2010.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Janky Promoters,https://www.imdb.com/title/tt1210071/,5.1,1372,85.0,"['Comedy', 'Crime', 'Music']",R,,IMDB,['USA'],['English'],2009-10-16,10.0,2009.0,2000.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Le concert,https://www.imdb.com/title/tt1320082/,7.6,17136,119.0,"['Comedy', 'Drama', 'Music']",PG-13,6.0,IMDB,"['France', 'Italy', 'Romania', 'Belgium']","['French', 'Russian']",2009-11-04,11.0,2009.0,2000.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Wszystko, co kocham",https://www.imdb.com/title/tt1442584/,6.8,1648,95.0,"['Comedy', 'Drama', 'Music']",,,IMDB,['Poland'],['Polish'],2010-01-15,1.0,2010.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Mao's Last Dancer,https://www.imdb.com/title/tt1071812/,7.3,7297,117.0,"['Biography', 'Drama', 'Music']",PG,5.5,IMDB,['Australia'],"['English', 'Mandarin']",2010-10-01,10.0,2010.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Suck,https://www.imdb.com/title/tt1323605/,6.1,4296,91.0,"['Comedy', 'Horror', 'Music']",R,,IMDB,['Canada'],['English'],2011-02-05,2.0,2011.0,2010.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
The Marc Pease Experience,https://www.imdb.com/title/tt0913413/,4.0,2087,84.0,"['Comedy', 'Drama', 'Music']",PG-13,3.0,IMDB,['USA'],['English'],2010-05-21,5.0,2010.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Big Gay Musical,https://www.imdb.com/title/tt1332100/,6.4,1642,87.0,"['Comedy', 'Drama', 'Music']",Unrated,,IMDB,['USA'],['English'],2009-07-20,7.0,2009.0,2000.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Coco Chanel & Igor Stravinsky,https://www.imdb.com/title/tt1023441/,6.4,6147,119.0,"['Drama', 'Music', 'Romance']",R,5.6,IMDB,"['France', 'Japan', 'Switzerland']","['French', 'Russian', 'English']",2010-07-23,7.0,2010.0,2010.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Dance Flick,https://www.imdb.com/title/tt1153706/,3.5,11562,83.0,"['Action', 'Comedy', 'Music']",PG-13,4.0,IMDB,['USA'],['English'],2009-05-22,5.0,2009.0,2000.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Kasi az gorbehaye irani khabar nadareh,https://www.imdb.com/title/tt1426378/,7.1,6761,106.0,"['Drama', 'Music']",,7.1,IMDB,['Iran'],['Persian'],2009-12-23,12.0,2009.0,2000.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Los viajes del viento,https://www.imdb.com/title/tt1426374/,7.4,2156,117.0,"['Drama', 'Music']",Not Rated,,IMDB,"['Colombia', 'Germany', 'Argentina', 'Netherlands']",['Spanish'],2009-04-30,4.0,2009.0,2000.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Soloist,https://www.imdb.com/title/tt0821642/,6.7,50675,117.0,"['Biography', 'Drama', 'Music']",PG-13,6.1,IMDB,"['UK', 'France', 'USA']",['English'],2009-04-24,4.0,2009.0,2000.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Pirate Radio,https://www.imdb.com/title/tt1131729/,7.4,105885,117.0,"['Comedy', 'Drama', 'Music']",R,5.8,IMDB,"['UK', 'France', 'Germany']",['English'],2009-11-13,11.0,2009.0,2000.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Fisshu sutÃÂ´rÃÂ®,https://www.imdb.com/title/tt1244666/,7.6,2614,112.0,"['Action', 'Comedy', 'Music']",,,IMDB,['Japan'],['Japanese'],2009-03-20,3.0,2009.0,2000.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Je te mangerais,https://www.imdb.com/title/tt0783530/,5.6,1161,96.0,"['Drama', 'Music']",Not Rated,,IMDB,['France'],['French'],2009-03-11,3.0,2009.0,2000.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
La teta asustada,https://www.imdb.com/title/tt1206488/,6.7,6537,94.0,"['Drama', 'Music']",,6.8,IMDB,"['Spain', 'Peru']","['Spanish', 'Quechua']",2009-02-13,2.0,2009.0,2000.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Made in Hungaria,https://www.imdb.com/title/tt1224369/,6.9,1896,109.0,"['Biography', 'Comedy', 'Music']",,,IMDB,['Hungary'],"['Hungarian', 'English']",2009-02-05,2.0,2009.0,2000.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
(Untitled),https://www.imdb.com/title/tt1132193/,6.3,2065,96.0,"['Comedy', 'Drama', 'Music']",R,5.8,IMDB,['USA'],['English'],2011-06-02,6.0,2011.0,2010.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Rab Ne Bana Di Jodi,https://www.imdb.com/title/tt1182937/,7.2,42555,167.0,"['Comedy', 'Drama', 'Music']",Not Rated,,IMDB,['India'],['Hindi'],2008-12-12,12.0,2008.0,2000.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Kwa-sok-seu-kaen-deul,https://www.imdb.com/title/tt1360795/,7.2,3635,108.0,"['Comedy', 'Drama', 'Music']",,,IMDB,['South Korea'],['Korean'],2008-12-03,12.0,2008.0,2000.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Cadillac Records,https://www.imdb.com/title/tt1042877/,7.0,19670,109.0,"['Biography', 'Drama', 'Music']",R,6.5,IMDB,['USA'],['English'],2008-12-05,12.0,2008.0,2000.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Soul Men,https://www.imdb.com/title/tt1111948/,6.4,10291,100.0,"['Comedy', 'Drama', 'Music']",R,4.9,IMDB,['USA'],['English'],2008-11-07,11.0,2008.0,2000.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
