Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date,Month,Year,Decade,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci_Fi,Sport,Thriller,War,Western
Colonia,https://www.imdb.com/title/tt4005402/,7.1,46051,110.0,"['Biography', 'Drama', 'History']",R,3.3,IMDB,"['Germany', 'France', 'Luxembourg', 'UK', 'USA']","['English', 'Spanish']",2016-04-15,4.0,2016.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The Program,https://www.imdb.com/title/tt3083008/,6.5,15835,99.0,"['Biography', 'Drama', 'Sport']",R,5.3,IMDB,"['UK', 'France']",['English'],2016-03-18,3.0,2016.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Born to Be Blue,https://www.imdb.com/title/tt2133196/,6.9,7749,97.0,"['Biography', 'Drama', 'Music']",R,6.4,IMDB,"['Canada', 'UK']","['English', 'Italian']",2016-03-30,3.0,2016.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Freeheld,https://www.imdb.com/title/tt1658801/,6.6,11338,103.0,"['Biography', 'Drama', 'Romance']",PG-13,5.0,IMDB,"['USA', 'UK', 'France']",['English'],2016-02-10,2.0,2016.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Truth,https://www.imdb.com/title/tt3859076/,6.8,18211,125.0,"['Biography', 'Drama', 'History']",R,6.6,IMDB,"['Australia', 'USA']",['English'],2015-10-30,10.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The Lady in the Van,https://www.imdb.com/title/tt3722070/,6.7,25161,104.0,"['Biography', 'Comedy', 'Drama']",PG-13,7.0,IMDB,['UK'],"['English', 'French']",2016-02-26,2.0,2016.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Trumbo,https://www.imdb.com/title/tt3203606/,7.5,74128,124.0,"['Biography', 'Drama']",R,6.0,IMDB,['USA'],['English'],2015-11-27,11.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Ya tayr el tayer,https://www.imdb.com/title/tt4686692/,6.7,1602,100.0,"['Biography', 'Comedy', 'Drama']",Not Rated,,IMDB,"['Palestine', 'UK', 'Qatar', 'Netherlands', 'Egypt', 'United Arab Emirates']","['Arabic', 'Spanish']",2016-06-02,6.0,2016.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Full Out,https://www.imdb.com/title/tt3977462/,6.4,1971,90.0,"['Biography', 'Drama', 'Family']",TV-PG,,IMDB,"['Canada', 'USA']",['English'],2015-09-11,9.0,2015.0,2010.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
I Saw the Light,https://www.imdb.com/title/tt1490785/,5.7,6111,123.0,"['Biography', 'Drama', 'Music']",R,4.7,IMDB,['USA'],['English'],2016-04-01,4.0,2016.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Heneral Luna,https://www.imdb.com/title/tt4944352/,7.6,1801,118.0,"['Action', 'Biography', 'History']",R,5.8,IMDB,['Philippines'],"['Filipino', 'Tagalog', 'English', 'Spanish']",2015-10-30,10.0,2015.0,2010.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Manto,https://www.imdb.com/title/tt4943992/,8.5,1108,127.0,"['Biography', 'Drama']",,,IMDB,['Pakistan'],['Urdu'],2015-09-11,9.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Steve Jobs,https://www.imdb.com/title/tt2080374/,7.2,149448,122.0,"['Biography', 'Drama']",R,8.2,IMDB,"['UK', 'USA']",['English'],2015-10-23,10.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Danish Girl,https://www.imdb.com/title/tt0810819/,7.1,158631,119.0,"['Biography', 'Drama', 'Romance']",R,6.6,IMDB,"['UK', 'USA', 'Germany', 'Denmark', 'Belgium', 'Japan']","['English', 'French', 'German']",2016-01-22,1.0,2016.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Black Mass,https://www.imdb.com/title/tt1355683/,6.9,163948,123.0,"['Biography', 'Crime', 'Drama']",R,6.8,IMDB,"['USA', 'UK']",['English'],2015-09-18,9.0,2015.0,2010.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Girl King,https://www.imdb.com/title/tt1254322/,5.9,3444,106.0,"['Biography', 'Drama', 'History']",Not Rated,3.7,IMDB,"['Finland', 'Germany', 'Canada', 'Sweden', 'France']","['English', 'French', 'German', 'Latin']",2015-12-08,12.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Legend,https://www.imdb.com/title/tt3569230/,6.9,152579,132.0,"['Biography', 'Crime', 'Drama']",R,5.5,IMDB,"['UK', 'France', 'USA']",['English'],2015-11-20,11.0,2015.0,2010.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Masterminds,https://www.imdb.com/title/tt2461150/,5.8,48930,95.0,"['Biography', 'Comedy', 'Crime']",PG-13,4.7,IMDB,['USA'],"['English', 'Spanish']",2016-09-30,9.0,2016.0,2010.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spotlight,https://www.imdb.com/title/tt1895587/,8.1,402924,129.0,"['Biography', 'Crime', 'Drama']",R,9.3,IMDB,['USA'],['English'],2015-11-20,11.0,2015.0,2010.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Everest,https://www.imdb.com/title/tt2719848/,7.1,191960,121.0,"['Action', 'Adventure', 'Biography']",PG-13,6.4,IMDB,"['UK', 'USA', 'Iceland']","['English', 'Russian']",2015-09-25,9.0,2015.0,2010.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sommeren '92,https://www.imdb.com/title/tt2378830/,6.9,3074,93.0,"['Biography', 'Comedy', 'Drama']",,,IMDB,"['Denmark', 'UK', 'Sweden']",['Danish'],2015-08-27,8.0,2015.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Manjhi: The Mountain Man,https://www.imdb.com/title/tt3449292/,8.0,17271,120.0,"['Adventure', 'Biography', 'Drama']",TV-14,,IMDB,['India'],['Hindi'],2015-08-21,8.0,2015.0,2010.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Walt Before Mickey,https://www.imdb.com/title/tt3154310/,5.9,5613,107.0,"['Biography', 'Drama']",PG,,IMDB,['USA'],"['English', 'Spanish']",2015-08-14,8.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Shah,https://www.imdb.com/title/tt4899880/,8.5,1373,109.0,"['Biography', 'Drama', 'Sport']",,,IMDB,['Pakistan'],['Urdu'],2015-08-13,8.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
The Clan,https://www.imdb.com/title/tt4411504/,7.0,11764,108.0,"['Biography', 'Crime', 'Drama']",R,7.3,IMDB,"['Argentina', 'Spain']",['Spanish'],2015-08-13,8.0,2015.0,2010.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Straight Outta Compton,https://www.imdb.com/title/tt1398426/,7.8,175295,147.0,"['Biography', 'Drama', 'History']",R,7.2,IMDB,['USA'],['English'],2015-08-14,8.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The People Vs. Fritz Bauer,https://www.imdb.com/title/tt4193400/,7.1,4378,105.0,"['Biography', 'Drama', 'Thriller']",R,6.1,IMDB,['Germany'],"['German', 'English', 'Yiddish', 'Spanish']",2015-10-01,10.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
The 33,https://www.imdb.com/title/tt2006295/,6.9,34681,127.0,"['Biography', 'Drama', 'History']",PG-13,5.5,IMDB,"['Chile', 'Colombia', 'Spain', 'USA']","['English', 'Spanish']",2015-11-13,11.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Any Body Can Dance 2,https://www.imdb.com/title/tt3679000/,5.4,5152,154.0,"['Biography', 'Drama', 'Music']",Not Rated,,IMDB,['India'],['Hindi'],2015-06-19,6.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Holding the Man,https://www.imdb.com/title/tt3671542/,7.4,10110,127.0,"['Biography', 'Drama', 'Romance']",Unrated,,IMDB,['Australia'],['English'],2015-08-27,8.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Abzurdah,https://www.imdb.com/title/tt4413338/,5.4,1734,89.0,"['Biography', 'Drama', 'Romance']",,,IMDB,['Argentina'],['Spanish'],2015-06-04,6.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
A Tale of Love and Darkness,https://www.imdb.com/title/tt1135989/,6.0,3441,95.0,"['Biography', 'Drama', 'History']",PG-13,5.5,IMDB,"['Israel', 'USA']","['Hebrew', 'English', 'Arabic', 'Russian']",2016-08-19,8.0,2016.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Miss Hokusai,https://www.imdb.com/title/tt3689910/,6.7,2773,93.0,"['Animation', 'Biography', 'Drama']",PG-13,7.4,IMDB,['Japan'],['Japanese'],2015-05-09,5.0,2015.0,2010.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Bitva za Sevastopol,https://www.imdb.com/title/tt4084744/,7.1,9935,110.0,"['Biography', 'Drama', 'Romance']",,,IMDB,"['Ukraine', 'Russia']","['Russian', 'English', 'Ukrainian']",2015-04-02,4.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Bloed, Zweet & Tranen",https://www.imdb.com/title/tt3814486/,7.1,1622,111.0,"['Biography', 'Drama', 'Music']",,,IMDB,['Netherlands'],['Dutch'],2015-04-02,4.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
King Candy,https://www.imdb.com/title/tt5009236/,7.0,1669,46.0,"['Biography', 'Drama']",,,IMDB,['USA'],['English'],2015-03-27,3.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dare to Be Wild,https://www.imdb.com/title/tt2989350/,6.4,1301,100.0,"['Biography', 'Drama', 'Romance']",TV-PG,,IMDB,['Ireland'],['English'],2015-07-30,7.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Danny Collins,https://www.imdb.com/title/tt1772288/,7.0,29378,106.0,"['Biography', 'Comedy', 'Drama']",R,5.8,IMDB,['USA'],['English'],2015-04-10,4.0,2015.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Fencer,https://www.imdb.com/title/tt2534634/,7.1,4433,99.0,"['Biography', 'Drama', 'History']",,6.0,IMDB,"['Finland', 'Estonia', 'Germany']","['Estonian', 'Russian', 'Armenian']",2017-07-21,7.0,2017.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Selam: Bahara Yolculuk,https://www.imdb.com/title/tt4523112/,7.9,4081,126.0,"['Biography', 'Drama', 'History']",,,IMDB,['Turkey'],['Turkish'],2015-03-13,3.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8 Seconds,https://www.imdb.com/title/tt4158834/,6.5,1768,120.0,"['Biography', 'Drama', 'Fantasy']",,,IMDB,"['Turkey', 'Germany']","['Turkish', 'German']",2015-02-27,2.0,2015.0,2010.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Bicemo prvaci sveta,https://www.imdb.com/title/tt4160726/,6.5,1127,127.0,"['Biography', 'Drama', 'Family']",,,IMDB,"['Serbia', 'Croatia', 'Slovenia', 'Bosnia and Herzegovina', 'Republic of North Macedonia']","['English', 'Spanish', 'Serbian']",2015-02-26,2.0,2015.0,2010.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
13 Minutes,https://www.imdb.com/title/tt1708135/,7.0,8034,114.0,"['Biography', 'Drama', 'War']",R,5.8,IMDB,"['Germany', 'Italy']",['German'],2017-06-30,6.0,2017.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Eisenstein in Guanajuato,https://www.imdb.com/title/tt1702429/,6.2,2491,105.0,"['Biography', 'Comedy', 'Drama']",Unrated,6.0,IMDB,"['Netherlands', 'Belgium', 'Finland', 'Mexico', 'France']","['English', 'Spanish']",2015-06-18,6.0,2015.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Life,https://www.imdb.com/title/tt2948840/,6.1,7176,111.0,"['Biography', 'Drama']",R,5.9,IMDB,"['UK', 'Germany', 'Canada', 'Australia', 'USA']",['English'],2015-12-04,12.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Woman in Gold,https://www.imdb.com/title/tt2404425/,7.3,52280,109.0,"['Biography', 'Drama', 'History']",PG-13,5.1,IMDB,['UK'],"['English', 'German', 'Hebrew']",2015-04-10,4.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
"McFarland, USA",https://www.imdb.com/title/tt2097298/,7.4,34416,129.0,"['Biography', 'Drama', 'Sport']",PG,6.0,IMDB,['USA'],"['English', 'Spanish']",2015-02-20,2.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Queen of the Desert,https://www.imdb.com/title/tt1837636/,5.7,9723,128.0,"['Adventure', 'Biography', 'Drama']",PG-13,3.9,IMDB,"['USA', 'Morocco']","['English', 'Arabic', 'Turkish', 'French']",2017-04-14,4.0,2017.0,2010.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mohammad Rasoolollah,https://www.imdb.com/title/tt3921314/,7.5,8276,162.0,"['Biography', 'Drama', 'History']",,,IMDB,['Iran'],"['Persian', 'Arabic', 'English']",2015-08-27,8.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Hawaizaada,https://www.imdb.com/title/tt4338154/,5.5,1615,148.0,"['Biography', 'Drama']",Not Rated,,IMDB,['India'],['Hindi'],2015-02-06,2.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
I Am Michael,https://www.imdb.com/title/tt3713030/,5.6,4793,98.0,"['Biography', 'Drama', 'Romance']",Not Rated,5.6,IMDB,['USA'],['English'],2017-01-27,1.0,2017.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Michiel de Ruyter,https://www.imdb.com/title/tt2544766/,7.0,8722,151.0,"['Action', 'Adventure', 'Biography']",TV-PG,,IMDB,['Netherlands'],"['Dutch', 'English', 'French']",2016-02-23,2.0,2016.0,2010.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Stanford Prison Experiment,https://www.imdb.com/title/tt0420293/,6.9,35706,122.0,"['Biography', 'Drama', 'History']",R,6.7,IMDB,['USA'],['English'],2015-07-17,7.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Experimenter,https://www.imdb.com/title/tt3726704/,6.6,17033,98.0,"['Biography', 'Drama', 'History']",PG-13,8.1,IMDB,['USA'],['English'],2015-10-16,10.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The End of the Tour,https://www.imdb.com/title/tt3416744/,7.3,27958,106.0,"['Biography', 'Drama']",R,8.2,IMDB,['USA'],['English'],2015-11-12,11.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
A Walk in the Woods,https://www.imdb.com/title/tt1178665/,6.3,23844,104.0,"['Adventure', 'Biography', 'Comedy']",R,5.1,IMDB,['USA'],['English'],2015-09-02,9.0,2015.0,2010.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Taking of Tiger Mountain,https://www.imdb.com/title/tt3950078/,6.4,2681,141.0,"['Action', 'Adventure', 'Biography']",Not Rated,6.1,IMDB,['China'],"['Mandarin', 'English']",2014-12-23,12.0,2014.0,2010.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Against the Sun,https://www.imdb.com/title/tt2557276/,6.5,5170,100.0,"['Biography', 'Drama', 'War']",PG,4.3,IMDB,['USA'],['English'],2015-01-23,1.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Unbroken,https://www.imdb.com/title/tt1809398/,7.2,141766,137.0,"['Biography', 'Drama', 'Sport']",PG-13,5.9,IMDB,['USA'],"['English', 'Japanese', 'Italian']",2014-12-25,12.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Huang feihong zhi yingxiong you meng,https://www.imdb.com/title/tt3469592/,6.5,2794,131.0,"['Action', 'Biography', 'Drama']",Not Rated,6.2,IMDB,"['Hong Kong', 'China']","['Mandarin', 'Chinese', 'Cantonese', 'English']",2016-03-11,3.0,2016.0,2010.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Big Eyes,https://www.imdb.com/title/tt1126590/,7.0,83131,106.0,"['Biography', 'Crime', 'Drama']",PG-13,6.2,IMDB,"['USA', 'Canada']","['English', 'French', 'Italian']",2014-12-25,12.0,2014.0,2010.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kilo Two Bravo,https://www.imdb.com/title/tt3622120/,7.1,11549,108.0,"['Adventure', 'Biography', 'Drama']",R,,IMDB,['UK'],['English'],2015-11-13,11.0,2015.0,2010.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
American Sniper,https://www.imdb.com/title/tt2179136/,7.3,427174,133.0,"['Action', 'Biography', 'Drama']",R,7.2,IMDB,['USA'],"['English', 'Arabic']",2015-01-16,1.0,2015.0,2010.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Selma,https://www.imdb.com/title/tt1020072/,7.5,83592,128.0,"['Biography', 'Drama', 'History']",PG-13,8.1,IMDB,"['UK', 'USA', 'France']",['English'],2015-01-09,1.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Tim Maia,https://www.imdb.com/title/tt3134058/,7.2,1670,140.0,"['Biography', 'Drama', 'Music']",,,IMDB,['Brazil'],"['Portuguese', 'English']",2014-10-30,10.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Gloria,https://www.imdb.com/title/tt2618368/,6.5,1016,126.0,"['Biography', 'Drama', 'Music']",R,,IMDB,['Mexico'],"['Spanish', 'Portuguese']",2015-07-17,7.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Testament of Youth,https://www.imdb.com/title/tt1441953/,7.3,25756,129.0,"['Biography', 'Drama', 'History']",PG-13,7.6,IMDB,"['UK', 'Denmark']","['English', 'German']",2015-01-16,1.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Effie Gray,https://www.imdb.com/title/tt1605798/,5.9,4095,104.0,"['Biography', 'Drama', 'Romance']",PG-13,5.4,IMDB,['UK'],['English'],2014-10-10,10.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Kill the Messenger,https://www.imdb.com/title/tt1216491/,6.9,43410,112.0,"['Biography', 'Crime', 'Drama']",R,6.0,IMDB,['USA'],['English'],2014-10-09,10.0,2014.0,2010.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Bogowie,https://www.imdb.com/title/tt3745620/,7.7,5611,120.0,"['Biography', 'Drama']",,,IMDB,['Poland'],['Polish'],2014-10-10,10.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Pawn Sacrifice,https://www.imdb.com/title/tt1596345/,7.0,38434,115.0,"['Biography', 'Drama', 'Sport']",PG-13,6.5,IMDB,['USA'],"['English', 'Russian']",2015-09-25,9.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
The Theory of Everything,https://www.imdb.com/title/tt2980516/,7.7,388121,123.0,"['Biography', 'Drama', 'Romance']",PG-13,7.2,IMDB,"['UK', 'Japan', 'USA']","['English', 'French']",2014-11-26,11.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
The Good Lie,https://www.imdb.com/title/tt2652092/,7.4,26501,110.0,"['Biography', 'Drama']",PG-13,6.5,IMDB,"['Kenya', 'India', 'USA', 'Canada', 'South Africa']",['English'],2014-11-07,11.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Love & Mercy,https://www.imdb.com/title/tt0903657/,7.4,35030,121.0,"['Biography', 'Drama', 'Music']",PG-13,8.0,IMDB,['USA'],['English'],2015-06-19,6.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Eden,https://www.imdb.com/title/tt3090634/,6.4,4315,131.0,"['Biography', 'Drama', 'Music']",R,8.1,IMDB,['France'],"['French', 'English']",2015-06-19,6.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Pasolini,https://www.imdb.com/title/tt3125652/,5.9,3262,84.0,"['Biography', 'Drama']",,7.1,IMDB,"['France', 'Belgium', 'Italy']","['English', 'Italian', 'French']",2019-05-10,5.0,2019.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mary Kom,https://www.imdb.com/title/tt3001638/,6.8,9632,122.0,"['Action', 'Biography', 'Drama']",Not Rated,,IMDB,['India'],['Hindi'],2014-09-05,9.0,2014.0,2010.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Il giovane favoloso,https://www.imdb.com/title/tt3152602/,6.7,2451,143.0,"['Biography', 'Drama', 'History']",,,IMDB,['Italy'],"['Italian', 'Greek', 'French', 'Neapolitan']",2014-10-16,10.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Cantinflas,https://www.imdb.com/title/tt3005242/,6.5,3725,102.0,"['Biography', 'Comedy', 'Drama']",PG,4.4,IMDB,['Mexico'],"['Spanish', 'English']",2014-09-18,9.0,2014.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Rosewater,https://www.imdb.com/title/tt2752688/,6.6,10164,103.0,"['Biography', 'Drama']",R,6.7,IMDB,['USA'],['English'],2014-11-27,11.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Wild,https://www.imdb.com/title/tt2305051/,7.1,117157,115.0,"['Biography', 'Drama']",R,7.6,IMDB,['USA'],['English'],2014-12-19,12.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Imitation Game,https://www.imdb.com/title/tt2084970/,8.0,663583,114.0,"['Biography', 'Drama', 'Thriller']",PG-13,7.3,IMDB,"['UK', 'USA']","['English', 'German']",2014-12-25,12.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Digging Up the Marrow,https://www.imdb.com/title/tt1991031/,5.8,4482,89.0,"['Biography', 'Comedy', 'Drama']",Not Rated,4.5,IMDB,['USA'],['English'],2015-02-20,2.0,2015.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kurmanjan datka,https://www.imdb.com/title/tt2640460/,7.4,3290,135.0,"['Action', 'Biography', 'Drama']",PG-13,,IMDB,['Kyrgyzstan'],"['English', 'Kirghiz', 'Russian']",2015-01-06,1.0,2015.0,2010.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Marie's Story,https://www.imdb.com/title/tt3132714/,7.5,1592,95.0,"['Biography', 'Drama']",Not Rated,5.4,IMDB,['France'],"['French', 'Sign Languages']",2014-11-12,11.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1987,https://www.imdb.com/title/tt2833074/,7.4,1145,105.0,"['Biography', 'Comedy', 'Drama']",,,IMDB,['Canada'],"['French', 'Italian', 'English']",2014-08-04,8.0,2014.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Get on Up,https://www.imdb.com/title/tt2473602/,6.9,20101,139.0,"['Biography', 'Drama', 'Music']",PG-13,7.1,IMDB,"['UK', 'USA']",['English'],2014-08-01,8.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Dark Horse,https://www.imdb.com/title/tt2192016/,7.5,5640,124.0,"['Biography', 'Drama']",R,7.7,IMDB,['New Zealand'],['English'],2014-11-20,11.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Desert Dancer,https://www.imdb.com/title/tt2403393/,6.2,1746,104.0,"['Biography', 'Drama', 'Music']",PG-13,4.9,IMDB,"['UK', 'United Arab Emirates', 'Romania', 'Morocco']",['English'],2016-04-22,4.0,2016.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Set Fire to the Stars,https://www.imdb.com/title/tt3455740/,5.7,1307,97.0,"['Biography', 'Drama']",Unrated,4.9,IMDB,['UK'],['English'],2015-06-12,6.0,2015.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Behaving Badly,https://www.imdb.com/title/tt2314824/,4.5,10086,97.0,"['Biography', 'Comedy']",R,1.8,IMDB,['USA'],['English'],2014-07-01,7.0,2014.0,2010.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jersey Boys,https://www.imdb.com/title/tt1742044/,6.8,32188,134.0,"['Biography', 'Drama', 'Music']",R,5.4,IMDB,['USA'],"['English', 'Italian', 'French']",2014-06-20,6.0,2014.0,2010.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Pride,https://www.imdb.com/title/tt3169706/,7.8,50205,119.0,"['Biography', 'Comedy', 'Drama']",R,7.9,IMDB,"['UK', 'France', 'USA']","['English', 'Welsh']",2014-09-12,9.0,2014.0,2010.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
