index,Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore,Country,Language,Release_Date,Month,Year,Decade,RT_critic,RT_critic_votes,RT_audience,RT_audience_votes,Foreign Language,Foreign Production,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci_Fi,Sport,Thriller,War,Western,Afghanistan,Albania,Algeria,Argentina,Aruba,Australia,Austria,Bahamas,Belarus,Belgium,Bhutan,Bosnia and Herzegovina,Brazil,Bulgaria,Cambodia,Canada,Chile,China,Colombia,Croatia,Czech Republic,Denmark,Egypt,Estonia,Ethiopia,Federal Republic of Yugoslavia,Finland,France,Georgia,Germany,Greece,Guatemala,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Japan,Kazakhstan,Kenya,Lithuania,Luxembourg,Malaysia,Malta,Mauritania,Mexico,Netherlands,New Zealand,Nigeria,Norway,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Saudi Arabia,Senegal,Serbia,Singapore,Slovakia,South Africa,South Korea,Soviet Union,Spain,Sweden,Switzerland,Taiwan,Thailand,Tunisia,Turkey,UK,USA,Ukraine,United Arab Emirates,Uruguay,Venezuela,Vietnam,West Germany,Yugoslavia,Primary_Genre
372,The Irishman,https://www.imdb.com/title/tt1302006/,79.0,298888,209.0,"['Biography', 'Crime', 'Drama']",R,94.0,USA,"['English', 'Italian', 'Latin', 'Spanish', 'German']",2019-11-27,11,2019,2010,96.0,434.0,86.0,1057.0,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Biography
375,21 Bridges,https://www.imdb.com/title/tt8688634/,66.0,33961,99.0,"['Action', 'Crime', 'Drama']",R,51.0,China,['English'],2019-11-22,11,2019,2010,53.0,129.0,91.0,7241.0,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Action
383,In the Shadow of the Moon,https://www.imdb.com/title/tt8110640/,62.0,35715,115.0,"['Crime', 'Mystery', 'Sci_Fi']",,48.0,USA,['English'],2019-09-27,9,2019,2010,95.0,113.0,91.0,6162.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Crime
384,Black and Blue,https://www.imdb.com/title/tt7390646/,63.0,12532,108.0,"['Action', 'Crime', 'Drama']",R,54.0,USA,['English'],2019-10-25,10,2019,2010,51.0,92.0,93.0,6357.0,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Action
413,Running with the Devil,https://www.imdb.com/title/tt5792656/,54.0,5338,100.0,"['Crime', 'Drama', 'Thriller']",R,42.0,Colombia,"['English', 'Spanish']",2019-09-20,9,2019,2010,24.0,25.0,39.0,122.0,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Crime
428,Knives Out,https://www.imdb.com/title/tt8946378/,79.0,350261,130.0,"['Comedy', 'Crime', 'Drama']",PG-13,82.0,USA,"['English', 'Spanish', 'Hindi']",2019-11-27,11,2019,2010,97.0,446.0,92.0,33829.0,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Comedy
434,Hustlers,https://www.imdb.com/title/tt5503686/,63.0,73702,110.0,"['Comedy', 'Crime', 'Drama']",R,79.0,USA,"['English', 'Russian']",2019-09-13,9,2019,2010,13.0,16.0,36.0,1480.0,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Comedy
463,The Laundromat,https://www.imdb.com/title/tt5865326/,63.0,39897,95.0,"['Comedy', 'Crime', 'Drama']",R,57.0,USA,"['English', 'Mandarin', 'Spanish', 'Russian']",2019-09-27,9,2019,2010,41.0,165.0,41.0,862.0,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Comedy
467,Joker,https://www.imdb.com/title/tt7286456/,85.0,829674,122.0,"['Crime', 'Drama', 'Thriller']",R,59.0,USA,['English'],2019-10-04,10,2019,2010,,,33.0,30.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Crime
475,The Fanatic,https://www.imdb.com/title/tt7869070/,42.0,6125,88.0,"['Crime', 'Thriller']",R,18.0,USA,['English'],2019-08-30,8,2019,2010,,,39.0,263.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Crime
479,Uncut Gems,https://www.imdb.com/title/tt5727208/,74.0,190664,135.0,"['Crime', 'Drama', 'Thriller']",R,90.0,USA,"['English', 'Hebrew']",2019-12-25,12,2019,2010,92.0,329.0,52.0,12111.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Crime
483,The Informer,https://www.imdb.com/title/tt1833116/,66.0,14176,113.0,"['Crime', 'Drama', 'Thriller']",R,61.0,UK,"['English', 'Polish', 'Spanish']",2019-08-30,8,2019,2010,54.0,35.0,47.0,57.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Crime
485,Motherless Brooklyn,https://www.imdb.com/title/tt0385887/,68.0,32006,144.0,"['Crime', 'Drama', 'Mystery']",R,60.0,USA,"['English', 'French']",2019-11-01,11,2019,2010,62.0,210.0,80.0,2590.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Crime
527,The Kitchen,https://www.imdb.com/title/tt5822564/,55.0,13218,102.0,"['Action', 'Crime', 'Drama']",R,35.0,USA,"['English', 'Hebrew']",2019-08-09,8,2019,2010,23.0,223.0,69.0,2978.0,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Action
539,A Score to Settle,https://www.imdb.com/title/tt3758162/,46.0,3735,103.0,"['Action', 'Crime', 'Drama']",Not Rated,37.0,Canada,"['English', 'Spanish', 'Italian']",2019-08-02,8,2019,2010,15.0,20.0,21.0,75.0,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Action
546,Killerman,https://www.imdb.com/title/tt7420342/,54.0,3151,112.0,"['Action', 'Crime', 'Drama']",R,42.0,USA,['English'],2019-08-30,8,2019,2010,26.0,19.0,63.0,68.0,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Action
598,Killers Anonymous,https://www.imdb.com/title/tt8400758/,52.0,6695,95.0,"['Action', 'Crime', 'Mystery']",R,22.0,UK,['English'],2019-09-28,9,2019,2010,0.0,9.0,18.0,85.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Action
620,Shaft,https://www.imdb.com/title/tt4463894/,64.0,41037,111.0,"['Action', 'Comedy', 'Crime']",R,40.0,USA,['English'],2019-06-14,6,2019,2010,33.0,126.0,94.0,7727.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Action
621,Murder Mystery,https://www.imdb.com/title/tt1618434/,60.0,92431,97.0,"['Action', 'Comedy', 'Crime']",PG-13,38.0,USA,"['English', 'French', 'Latin', 'Spanish']",2019-06-14,6,2019,2010,43.0,67.0,42.0,934.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Action
624,Lying and Stealing,https://www.imdb.com/title/tt7558302/,53.0,3594,100.0,"['Crime', 'Drama']",R,50.0,USA,['English'],2019-07-12,7,2019,2010,62.0,13.0,13.0,67.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Crime
647,Domino,https://www.imdb.com/title/tt3282076/,44.0,3945,89.0,"['Action', 'Crime', 'Thriller']",R,40.0,Denmark,"['Arabic', 'French', 'English']",2019-05-31,5,2019,2010,18.0,158.0,56.0,247065.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Action
652,Avengement,https://www.imdb.com/title/tt8836988/,65.0,9675,87.0,"['Action', 'Crime', 'Thriller']",Not Rated,63.0,UK,['English'],2019-05-24,5,2019,2010,84.0,19.0,66.0,158.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Action
680,The Whistlers,https://www.imdb.com/title/tt7921248/,63.0,3102,97.0,"['Comedy', 'Crime']",Not Rated,76.0,Romania,"['Romanian', 'English', 'Spanish']",2019-09-13,9,2019,2010,83.0,104.0,62.0,42.0,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Comedy
705,A Violent Separation,https://www.imdb.com/title/tt3170458/,56.0,1101,106.0,"['Crime', 'Thriller']",Not Rated,28.0,USA,data unavailable,2019-05-17,5,2019,2010,9.0,11.0,84.0,44.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Crime
707,"The Gangster, the Cop, the Devil",https://www.imdb.com/title/tt10208198/,69.0,6226,109.0,"['Action', 'Crime', 'Drama']",Not Rated,65.0,South Korea,"['Korean', 'English']",2019-05-15,5,2019,2010,97.0,31.0,94.0,18.0,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Action
722,The Hustle,https://www.imdb.com/title/tt1298644/,54.0,42544,93.0,"['Comedy', 'Crime']",PG-13,35.0,USA,"['English', 'German', 'Dutch', 'Danish', 'French', 'American Sign Language']",2019-05-10,5,2019,2010,,,80.0,65.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Comedy
725,See You Yesterday,https://www.imdb.com/title/tt8743064/,51.0,8336,84.0,"['Action', 'Adventure', 'Crime']",,74.0,USA,['English'],2019-05-17,5,2019,2010,95.0,39.0,37.0,232.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Action
