Decade,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci_Fi,Sport,Thriller,War,Western
1980,0.18181818181818182,0.17575757575757575,0.01818181818181818,0.05454545454545454,0.4303030303030303,0.15757575757575756,0.4,0.05454545454545454,0.07878787878787878,0.01818181818181818,0.2,0.05454545454545454,0.04242424242424243,0.07272727272727272,0.13333333333333333,0.07878787878787878,0.01818181818181818,0.16363636363636364,0.024242424242424242,0.01818181818181818
1990,0.18627450980392157,0.1323529411764706,0.029411764705882353,0.03431372549019608,0.38235294117647056,0.16176470588235295,0.4215686274509804,0.05392156862745098,0.049019607843137254,0.0392156862745098,0.23039215686274508,0.029411764705882353,0.024509803921568627,0.09803921568627451,0.15196078431372548,0.06372549019607843,0.014705882352941176,0.17647058823529413,0.024509803921568627,0.014705882352941176
2000,0.18433179723502305,0.1336405529953917,0.02304147465437788,0.009216589861751152,0.4009216589861751,0.14285714285714285,0.46543778801843316,0.03686635944700461,0.06912442396313365,0.027649769585253458,0.2119815668202765,0.03686635944700461,0.04608294930875576,0.09216589861751152,0.1336405529953917,0.11059907834101383,0.03225806451612903,0.10599078341013825,0.02135950353586376,0.004608294930875576
2010,0.1762114537444934,0.14537444933920704,0.022026431718061675,0.03524229074889868,0.3436123348017621,0.15418502202643172,0.4669603524229075,0.022026431718061675,0.07048458149779736,0.030837004405286344,0.1894273127753304,0.06167400881057269,0.022026431718061675,0.07048458149779736,0.1762114537444934,0.11013215859030837,0.004405286343612335,0.16299559471365638,0.03524229074889868,0.005093704949543489
2020,0.22477064220183487,0.16055045871559634,0.013761467889908258,0.027522935779816515,0.43577981651376146,0.14220183486238533,0.463302752293578,0.01834862385321101,0.06880733944954129,0.022935779816513763,0.12385321100917432,0.06880733944954129,0.01834862385321101,0.05504587155963303,0.16972477064220184,0.09174311926605505,0.01834862385321101,0.11467889908256881,0.022935779816513763,
